,average_main_abilities,average_sub_abilities,ability_count_mainwonsub,result
121,"tensor([-15.2727,   0.0000, 184.3636,  76.4545,   0.7273,  26.3636,  77.1818,
         74.3636,  63.2727,  58.4545,  63.3636,  74.7273,  83.9091,  69.2727,
         63.5455,  76.0000,  80.3636,  67.7273,  77.4545,  71.5455,  71.4545,
         78.8182,  73.1818,  66.9091,  75.3636,  73.9091,  76.2727,  66.0000,
         77.6364,  60.1818,  62.7273,  70.2727,  62.0000,  63.3636,  59.8182,
         15.2727,  16.8182,  16.8182,  16.1818,  16.9091])","tensor([ 15.2727,   0.0000, 185.7273,  81.3636,   0.7273,  26.0909,  69.9091,
         67.2727,  50.3636,  49.7273,  55.4545,  66.6364,  69.9091,  60.0909,
         53.8182,  65.2727,  71.7273,  57.1818,  69.8182,  61.9091,  70.3636,
         68.0909,  75.1818,  69.7273,  72.4545,  71.7273,  67.4545,  59.6364,
         65.5455,  54.3636,  55.0909,  53.4545,  46.0909,  52.7273,  51.0000,
         16.2727,  19.0000,  17.8182,  16.6364,  16.8182])",29,tensor([1])
122,"tensor([-15.2727,   0.0000, 180.7273,  74.5455,   0.8182,  26.2727,  69.5455,
         66.3636,  58.7273,  58.4545,  63.8182,  67.9091,  73.6364,  53.8182,
         58.7273,  64.5455,  73.0909,  62.6364,  71.4545,  66.6364,  70.4545,
         67.7273,  67.0000,  67.8182,  69.3636,  67.9091,  66.6364,  62.1818,
         61.9091,  48.0000,  50.2727,  52.8182,  45.5455,  49.1818,  45.2727,
         14.3636,  16.7273,  16.7273,  16.3636,  16.9091])","tensor([ 14.0000,   0.0000, 181.8182,  75.9091,   0.6364,  26.4545,  80.2727,
         75.9091,  64.1818,  55.9091,  62.0000,  70.0000,  85.7273,  69.5455,
         60.1818,  75.1818,  81.5455,  67.4545,  80.8182,  75.4545,  78.0909,
         80.1818,  72.2727,  74.7273,  76.7273,  75.6364,  68.6364,  62.3636,
         79.0000,  61.6364,  64.3636,  67.3636,  59.4545,  56.7273,  58.0000,
         18.6364,  18.0000,  16.1818,  18.0909,  17.0000])",4,tensor([2])
123,"tensor([-15.2727,   0.0000, 183.0000,  79.2727,   0.6364,  27.7273,  76.9091,
         71.9091,  66.1818,  61.3636,  62.6364,  73.8182,  83.0909,  67.2727,
         64.5455,  72.1818,  81.0000,  69.7273,  77.8182,  75.3636,  71.0000,
         73.0909,  73.0000,  68.6364,  72.2727,  70.1818,  71.4545,  67.0909,
         79.4545,  62.0909,  68.3636,  70.0000,  59.8182,  63.0909,  58.8182,
         17.6364,  17.7273,  17.1818,  16.2727,  17.5455])","tensor([ 15.2727,   0.0000, 183.5455,  73.3636,   0.6364,  25.2727,  73.0909,
         70.1818,  58.5455,  57.2727,  60.8182,  64.0909,  76.4545,  60.9091,
         60.3636,  69.6364,  71.8182,  65.2727,  73.0000,  69.6364,  71.6364,
         74.3636,  70.3636,  65.8182,  74.4545,  72.1818,  68.9091,  59.9091,
         70.1818,  57.0909,  58.1818,  61.1818,  55.0000,  51.9091,  51.7273,
         16.3636,  17.6364,  17.3636,  17.7273,  17.4545])",30,tensor([0])
124,"tensor([-15.2727,   0.0000, 183.5455,  73.3636,   0.6364,  25.2727,  73.0909,
         70.1818,  58.5455,  57.2727,  60.8182,  64.0909,  76.4545,  60.9091,
         60.3636,  69.6364,  71.8182,  65.2727,  73.0000,  69.6364,  71.6364,
         74.3636,  70.3636,  65.8182,  74.4545,  72.1818,  68.9091,  59.9091,
         70.1818,  57.0909,  58.1818,  61.1818,  55.0000,  51.9091,  51.7273,
         16.3636,  17.6364,  17.3636,  17.7273,  17.4545])","tensor([ 15.2727,   0.0000, 181.7273,  76.6364,   0.8182,  27.0000,  75.7273,
         70.2727,  62.4545,  61.7273,  63.9091,  68.8182,  81.4545,  60.2727,
         64.1818,  70.8182,  76.3636,  66.0000,  76.9091,  71.1818,  70.3636,
         75.2727,  70.3636,  68.2727,  70.4545,  71.8182,  69.1818,  61.4545,
         69.4545,  51.0909,  53.1818,  58.9091,  55.9091,  54.7273,  52.0000,
         16.9091,  17.1818,  16.6364,  15.8182,  16.6364])",13,tensor([2])
125,"tensor([-14.0000,   0.0000, 183.8182,  77.0909,   0.7273,  26.5455,  66.0000,
         63.9091,  59.9091,  56.5455,  60.2727,  65.1818,  71.0000,  54.9091,
         59.3636,  62.9091,  66.2727,  57.2727,  67.1818,  61.4545,  65.7273,
         72.8182,  69.8182,  66.0000,  68.7273,  66.0000,  67.4545,  58.6364,
         61.6364,  47.9091,  46.6364,  56.9091,  45.8182,  43.9091,  42.5455,
         14.0000,  18.5455,  16.9091,  14.2727,  17.0000])","tensor([ 13.8182,   0.0000, 185.3636,  78.2727,   0.6364,  28.4545,  68.5455,
         64.6364,  60.2727,  56.3636,  60.4545,  72.8182,  75.0000,  60.6364,
         60.6364,  65.7273,  73.4545,  61.4545,  68.9091,  64.2727,  62.7273,
         71.9091,  74.9091,  64.2727,  63.0000,  62.4545,  76.1818,  65.7273,
         68.8182,  52.0000,  54.1818,  61.5455,  57.8182,  55.1818,  49.5455,
         16.1818,  16.5455,  17.7273,  17.8182,  16.4545])",9,tensor([2])
126,"tensor([-13.8182,   0.0000, 184.5455,  78.0000,   0.6364,  29.2727,  68.7273,
         64.8182,  62.0909,  56.0000,  59.9091,  69.2727,  75.8182,  59.3636,
         61.7273,  66.0909,  74.7273,  64.0000,  68.9091,  65.8182,  62.7273,
         71.7273,  74.6364,  65.2727,  63.4545,  62.9091,  76.3636,  66.2727,
         70.3636,  53.7273,  58.0909,  64.2727,  54.7273,  56.8182,  53.0000,
         16.7273,  17.7273,  16.4545,  18.9091,  16.4545])","tensor([ 12.7273,   0.0000, 183.9091,  76.9091,   0.9091,  25.7273,  69.9091,
         66.0909,  57.5455,  56.3636,  61.6364,  66.2727,  73.0000,  57.2727,
         56.0909,  65.2727,  71.9091,  56.7273,  71.4545,  68.1818,  65.4545,
         71.2727,  71.0000,  64.0000,  65.0909,  63.5455,  68.2727,  59.3636,
         67.8182,  55.0909,  61.4545,  56.1818,  51.0000,  49.5455,  50.2727,
         16.0000,  16.6364,  15.6364,  15.7273,  15.7273])",26,tensor([0])
127,"tensor([-14.0000,   0.0000, 184.3636,  77.1818,   0.8182,  27.9091,  66.2727,
         61.9091,  58.1818,  56.1818,  59.9091,  67.6364,  73.1818,  55.0000,
         56.9091,  57.8182,  67.6364,  56.6364,  65.7273,  62.0000,  65.7273,
         68.5455,  74.5455,  62.0000,  66.8182,  63.4545,  69.5455,  59.7273,
         68.7273,  50.0000,  55.3636,  52.3636,  46.5455,  50.2727,  51.5455,
         16.0000,  16.7273,  15.9091,  15.2727,  16.1818])","tensor([ 15.2727,   0.0000, 182.2727,  74.3636,   0.6364,  26.8182,  71.7273,
         69.0909,  61.7273,  59.0000,  63.0909,  70.3636,  76.8182,  60.7273,
         61.7273,  68.4545,  72.2727,  64.1818,  72.6364,  67.2727,  72.0000,
         72.8182,  70.0909,  68.9091,  72.3636,  70.6364,  67.0000,  61.2727,
         71.6364,  54.4545,  55.9091,  61.0909,  52.7273,  51.8182,  51.5455,
         18.5455,  17.9091,  18.3636,  17.8182,  17.2727])",6,tensor([2])
128,"tensor([-13.6364,   0.0000, 182.6364,  77.4545,   0.8182,  25.7273,  73.2727,
         69.1818,  63.0000,  57.9091,  59.3636,  70.8182,  79.5455,  59.9091,
         61.7273,  65.5455,  75.6364,  61.7273,  74.5455,  68.5455,  72.9091,
         73.3636,  70.5455,  68.0000,  73.7273,  69.0000,  71.5455,  63.1818,
         72.2727,  55.8182,  59.4545,  60.3636,  52.5455,  58.4545,  51.8182,
         15.6364,  16.9091,  17.1818,  15.5455,  18.2727])","tensor([ 14.0000,   0.0000, 181.2727,  75.4545,   0.6364,  27.1818,  78.2727,
         75.4545,  62.8182,  56.3636,  60.1818,  65.4545,  82.8182,  67.8182,
         59.9091,  74.9091,  80.0909,  68.0909,  79.7273,  74.8182,  76.5455,
         74.5455,  71.5455,  73.7273,  73.5455,  75.8182,  68.0909,  57.6364,
         76.2727,  60.2727,  64.2727,  67.2727,  58.6364,  55.7273,  57.7273,
         18.9091,  17.4545,  15.8182,  17.6364,  17.5455])",13,tensor([2])
129,"tensor([-14.0000,   0.0000, 183.7273,  74.4545,   0.3636,  26.4545,  70.9091,
         66.2727,  57.2727,  52.6364,  57.7273,  65.2727,  73.6364,  60.7273,
         57.2727,  67.0909,  71.8182,  60.1818,  70.9091,  64.5455,  68.5455,
         78.7273,  71.0000,  65.6364,  69.5455,  67.7273,  68.6364,  58.8182,
         69.4545,  55.2727,  58.1818,  56.3636,  49.8182,  55.1818,  52.1818,
         15.0909,  16.1818,  15.0000,  16.0909,  18.0000])","tensor([ 15.6364,   0.0000, 183.4545,  76.8182,   0.8182,  27.0000,  73.9091,
         71.0909,  60.0909,  56.0000,  61.9091,  70.7273,  78.0909,  63.9091,
         58.4545,  70.0000,  75.0909,  63.6364,  75.0909,  65.9091,  69.7273,
         74.7273,  74.7273,  67.6364,  71.6364,  69.4545,  73.1818,  63.0909,
         74.2727,  62.0909,  59.8182,  58.0909,  47.7273,  58.0000,  55.3636,
         16.6364,  17.2727,  16.2727,  16.5455,  17.7273])",4,tensor([1])
130,"tensor([-13.8182,   0.0000, 179.4545,  72.0909,   0.8182,  25.4545,  66.2727,
         64.2727,  52.0909,  50.4545,  54.1818,  70.3636,  70.1818,  58.2727,
         54.0909,  59.7273,  68.2727,  56.3636,  67.9091,  60.9091,  72.8182,
         69.7273,  67.8182,  69.5455,  70.0909,  68.0000,  69.5455,  58.6364,
         68.7273,  53.1818,  56.1818,  59.7273,  56.6364,  56.9091,  49.6364,
         18.0000,  16.6364,  16.2727,  14.9091,  17.0000])","tensor([ 15.2727,   0.0000, 185.0000,  77.5455,   0.6364,  26.6364,  77.0909,
         74.6364,  63.8182,  61.2727,  65.9091,  72.3636,  82.2727,  66.3636,
         65.1818,  74.9091,  80.0000,  67.2727,  77.7273,  73.1818,  69.1818,
         75.3636,  73.6364,  66.2727,  72.3636,  71.8182,  73.8182,  65.1818,
         76.4545,  57.1818,  62.1818,  69.7273,  59.2727,  61.3636,  58.9091,
         16.0909,  16.1818,  17.9091,  15.4545,  16.5455])",6,tensor([1])
131,"tensor([-15.2727,   0.0000, 181.7273,  76.3636,   0.7273,  28.3636,  70.2727,
         68.1818,  64.1818,  60.3636,  62.9091,  70.1818,  76.4545,  62.0000,
         62.5455,  67.1818,  72.7273,  64.8182,  70.2727,  67.0909,  67.0909,
         72.8182,  70.8182,  67.3636,  68.3636,  68.6364,  73.2727,  64.3636,
         68.8182,  55.1818,  58.8182,  60.2727,  50.3636,  57.4545,  48.2727,
         14.5455,  17.2727,  15.9091,  14.9091,  16.0000])","tensor([ 15.2727,   0.0000, 180.2727,  74.4545,   0.9091,  26.2727,  74.7273,
         70.0000,  62.9091,  58.7273,  64.8182,  71.5455,  79.8182,  66.1818,
         60.6364,  70.4545,  76.1818,  64.5455,  74.0000,  66.6364,  73.0000,
         73.6364,  66.9091,  70.5455,  73.1818,  72.4545,  70.3636,  60.2727,
         73.0000,  58.7273,  60.8182,  61.1818,  53.7273,  58.6364,  61.8182,
         17.2727,  17.6364,  16.7273,  16.8182,  18.4545])",11,tensor([2])
132,"tensor([-15.2727,   0.0000, 180.7273,  73.9091,   0.9091,  25.2727,  71.3636,
         67.2727,  58.5455,  57.4545,  60.1818,  65.9091,  75.4545,  57.9091,
         57.4545,  68.5455,  72.9091,  63.6364,  72.2727,  66.2727,  70.0000,
         68.3636,  66.0909,  70.1818,  72.1818,  69.3636,  63.8182,  60.8182,
         68.4545,  53.9091,  53.6364,  61.2727,  53.7273,  53.0909,  52.0000,
         18.7273,  18.2727,  17.2727,  17.0909,  16.7273])","tensor([ 14.0000,   0.0000, 183.4545,  76.9091,   0.6364,  25.4545,  68.0000,
         63.1818,  58.1818,  55.6364,  58.8182,  68.6364,  70.8182,  56.5455,
         56.9091,  62.0909,  67.3636,  53.5455,  66.4545,  59.4545,  69.5455,
         70.0000,  71.1818,  63.3636,  69.6364,  69.9091,  68.8182,  58.6364,
         65.0000,  52.9091,  52.4545,  52.6364,  49.2727,  51.9091,  50.7273,
         14.8182,  15.0909,  15.0909,  17.4545,  16.5455])",29,tensor([1])
133,"tensor([-15.2727,   0.0000, 181.7273,  76.3636,   0.7273,  28.5455,  70.2727,
         68.1818,  64.1818,  60.3636,  62.9091,  70.1818,  76.4545,  62.0000,
         62.5455,  67.1818,  72.7273,  64.8182,  70.2727,  67.0909,  67.0909,
         72.8182,  70.8182,  67.3636,  68.3636,  68.6364,  73.2727,  64.3636,
         68.8182,  55.1818,  58.8182,  60.2727,  50.3636,  57.4545,  48.2727,
         14.5455,  17.2727,  15.9091,  14.9091,  16.0000])","tensor([ 14.0000,   0.0000, 185.0909,  77.3636,   0.9091,  27.6364,  68.0909,
         64.0000,  57.1818,  54.1818,  59.3636,  69.1818,  74.6364,  58.2727,
         59.0000,  62.3636,  69.2727,  57.3636,  67.9091,  61.1818,  63.9091,
         69.7273,  72.8182,  63.5455,  65.9091,  66.8182,  67.7273,  62.7273,
         66.5455,  52.8182,  54.0909,  50.8182,  46.0000,  53.0000,  47.0000,
         17.0000,  16.8182,  14.5455,  16.8182,  16.6364])",31,tensor([1])
134,"tensor([-14.0000,   0.0000, 182.4545,  76.7273,   0.7273,  27.2727,  77.3636,
         74.7273,  63.4545,  58.9091,  64.9091,  69.8182,  85.0000,  67.1818,
         63.9091,  77.6364,  80.9091,  69.0909,  78.5455,  75.3636,  73.9091,
         77.9091,  71.8182,  69.2727,  75.6364,  72.1818,  70.3636,  65.8182,
         75.4545,  61.1818,  64.6364,  69.0000,  56.0909,  61.4545,  56.0000,
         16.0000,  17.9091,  18.5455,  16.6364,  17.9091])","tensor([ 13.0909,   0.0000, 183.9091,  80.4545,   0.7273,  26.8182,  75.0909,
         69.4545,  61.7273,  61.2727,  67.0000,  69.9091,  81.5455,  60.9091,
         63.3636,  70.8182,  77.0000,  67.6364,  77.4545,  73.5455,  68.0909,
         75.1818,  73.4545,  63.3636,  68.6364,  68.3636,  68.0000,  66.5455,
         69.9091,  55.5455,  57.6364,  61.8182,  58.0000,  57.7273,  54.4545,
         15.5455,  17.1818,  17.0000,  16.7273,  16.0909])",28,tensor([1])
135,"tensor([-13.8182,   0.0000, 184.2727,  77.4545,   0.6364,  28.5455,  69.2727,
         65.2727,  61.3636,  57.2727,  61.4545,  73.0909,  76.2727,  60.0909,
         61.8182,  67.1818,  74.8182,  63.6364,  69.1818,  65.6364,  64.0909,
         72.3636,  74.7273,  66.4545,  64.4545,  63.4545,  77.4545,  66.1818,
         71.1818,  54.6364,  58.1818,  62.6364,  56.8182,  55.1818,  53.0000,
         16.4545,  16.7273,  16.2727,  18.0909,  16.8182])","tensor([ 12.7273,   0.0000, 183.7273,  74.4545,   0.3636,  26.6364,  70.9091,
         66.2727,  57.2727,  52.6364,  57.7273,  65.2727,  73.6364,  60.7273,
         57.2727,  67.0909,  71.8182,  60.1818,  70.9091,  64.5455,  68.5455,
         78.7273,  71.0000,  65.6364,  69.5455,  67.7273,  68.6364,  58.8182,
         69.4545,  55.2727,  58.1818,  56.3636,  49.8182,  55.1818,  52.1818,
         15.0909,  16.1818,  15.0000,  16.0909,  18.0000])",26,tensor([1])
136,"tensor([-14.0000,   0.0000, 185.0909,  77.3636,   0.9091,  27.7273,  68.0909,
         64.0000,  57.1818,  54.1818,  59.3636,  69.1818,  74.6364,  58.2727,
         59.0000,  62.3636,  69.2727,  57.3636,  67.9091,  61.1818,  63.9091,
         69.7273,  72.8182,  63.5455,  65.9091,  66.8182,  67.7273,  62.7273,
         66.5455,  52.8182,  54.0909,  50.8182,  46.0000,  53.0000,  47.0000,
         17.0000,  16.8182,  14.5455,  16.8182,  16.6364])","tensor([ 14.1818,   0.0000, 182.3636,  78.0909,   0.8182,  25.6364,  73.6364,
         68.8182,  65.2727,  61.7273,  63.7273,  74.6364,  79.5455,  62.1818,
         65.2727,  66.8182,  75.5455,  63.5455,  75.2727,  71.0000,  70.2727,
         73.9091,  70.0909,  68.0000,  69.7273,  69.0909,  71.9091,  63.0909,
         71.6364,  55.9091,  58.8182,  63.6364,  54.3636,  58.9091,  51.8182,
         16.6364,  16.5455,  17.1818,  15.4545,  17.9091])",7,tensor([2])
137,"tensor([-13.8182,   0.0000, 179.1818,  72.1818,   0.8182,  25.1818,  66.6364,
         64.9091,  54.0000,  51.2727,  54.3636,  67.7273,  69.9091,  58.4545,
         53.6364,  61.0909,  67.6364,  57.6364,  68.6364,  62.1818,  71.8182,
         69.8182,  66.0000,  70.9091,  68.4545,  69.1818,  67.8182,  57.2727,
         68.1818,  53.1818,  57.0000,  60.3636,  56.2727,  55.3636,  48.2727,
         17.0000,  16.3636,  16.2727,  15.1818,  17.5455])","tensor([ 15.2727,   0.0000, 181.7273,  76.3636,   0.7273,  28.5455,  70.2727,
         68.1818,  64.1818,  60.3636,  62.9091,  70.1818,  76.4545,  62.0000,
         62.5455,  67.1818,  72.7273,  64.8182,  70.2727,  67.0909,  67.0909,
         72.8182,  70.8182,  67.3636,  68.3636,  68.6364,  73.2727,  64.3636,
         68.8182,  55.1818,  58.8182,  60.2727,  50.3636,  57.4545,  48.2727,
         14.5455,  17.2727,  15.9091,  14.9091,  16.0000])",11,tensor([1])
138,"tensor([-15.6364,   0.0000, 181.5455,  77.1818,   0.7273,  26.7273,  69.3636,
         65.9091,  56.4545,  54.7273,  57.9091,  64.9091,  73.5455,  60.3636,
         58.3636,  60.8182,  70.0000,  54.3636,  68.6364,  62.1818,  68.2727,
         70.5455,  67.7273,  66.1818,  67.1818,  68.0000,  68.7273,  56.2727,
         70.7273,  53.5455,  55.0909,  57.4545,  45.6364,  51.2727,  51.5455,
         17.0909,  16.4545,  15.4545,  16.1818,  17.8182])","tensor([ 12.7273,   0.0000, 182.8182,  74.9091,   0.4545,  27.0000,  71.7273,
         67.9091,  59.2727,  52.6364,  58.4545,  66.8182,  75.7273,  65.0000,
         58.0909,  68.2727,  73.9091,  64.0000,  71.9091,  64.7273,  71.0909,
         79.4545,  69.8182,  65.8182,  72.0000,  69.1818,  68.0000,  58.9091,
         70.5455,  60.2727,  61.3636,  58.8182,  50.6364,  54.5455,  53.7273,
         16.4545,  15.2727,  15.4545,  16.0909,  17.9091])",10,tensor([1])
139,"tensor([-13.0909,   0.0000, 183.1818,  76.3636,   0.6364,  27.7273,  73.1818,
         70.0909,  60.0000,  56.5455,  60.2727,  70.3636,  76.0909,  59.2727,
         60.9091,  68.5455,  73.8182,  65.7273,  73.2727,  68.0000,  63.0909,
         71.5455,  73.0909,  66.3636,  66.8182,  69.5455,  73.5455,  60.7273,
         70.7273,  55.3636,  60.9091,  63.5455,  51.8182,  55.0000,  54.5455,
         17.9091,  16.8182,  18.0000,  14.7273,  16.3636])","tensor([ 14.0000,   0.0000, 183.2727,  75.8182,   0.6364,  25.0000,  67.7273,
         63.3636,  59.2727,  57.1818,  60.5455,  68.4545,  70.7273,  55.7273,
         58.6364,  61.6364,  66.7273,  52.2727,  66.2727,  59.4545,  70.1818,
         70.0000,  71.2727,  62.3636,  69.9091,  70.0909,  69.2727,  58.3636,
         62.7273,  51.4545,  50.4545,  51.3636,  45.9091,  50.0000,  48.0000,
         15.0000,  14.6364,  15.2727,  17.8182,  17.0000])",29,tensor([0])
140,"tensor([-13.8182,   0.0000, 184.2727,  77.4545,   0.6364,  28.5455,  69.5455,
         65.4545,  61.4545,  57.2727,  61.4545,  73.1818,  76.1818,  60.0909,
         61.8182,  67.2727,  74.8182,  63.7273,  69.3636,  65.6364,  62.7273,
         72.0000,  74.5455,  65.4545,  62.6364,  63.0909,  78.0000,  66.4545,
         71.1818,  54.7273,  58.1818,  62.6364,  56.8182,  55.1818,  53.0909,
         16.4545,  16.8182,  16.3636,  18.0909,  16.8182])","tensor([ 12.7273,   0.0000, 183.8182,  74.7273,   0.5455,  24.0000,  73.1818,
         70.6364,  57.6364,  56.2727,  56.5455,  63.6364,  76.0909,  61.2727,
         59.2727,  70.3636,  73.1818,  64.5455,  73.7273,  66.4545,  74.0909,
         74.0000,  70.0909,  65.8182,  75.4545,  72.0000,  65.7273,  56.8182,
         65.9091,  53.3636,  54.6364,  60.4545,  53.7273,  52.3636,  48.4545,
         13.8182,  16.0909,  17.0909,  16.8182,  15.4545])",25,tensor([0])
141,"tensor([-14.0000,   0.0000, 180.8182,  77.1818,   0.7273,  26.7273,  79.5455,
         76.0000,  63.9091,  58.5455,  64.0909,  69.7273,  84.1818,  68.8182,
         61.2727,  75.8182,  80.8182,  68.3636,  80.6364,  75.3636,  77.0909,
         79.1818,  71.5455,  74.2727,  75.6364,  76.6364,  67.6364,  60.0909,
         77.0000,  61.5455,  64.7273,  68.2727,  60.7273,  59.2727,  58.2727,
         18.3636,  17.3636,  15.6364,  18.0909,  18.0909])","tensor([ 13.8182,   0.0000, 179.1818,  71.5455,   1.0000,  25.7273,  66.8182,
         64.5455,  54.0909,  52.1818,  55.3636,  67.2727,  71.5455,  57.0909,
         54.4545,  62.3636,  68.7273,  57.0000,  68.0909,  60.6364,  70.0000,
         71.1818,  66.7273,  71.3636,  66.2727,  67.8182,  69.0000,  58.2727,
         62.3636,  50.0000,  53.8182,  56.0909,  51.9091,  52.9091,  45.1818,
         16.8182,  17.3636,  17.2727,  15.6364,  17.6364])",34,tensor([1])
142,"tensor([-13.8182,   0.0000, 182.5455,  75.3636,   0.8182,  27.1818,  70.6364,
         66.2727,  56.4545,  55.1818,  60.4545,  68.1818,  74.5455,  61.1818,
         54.0909,  66.2727,  71.9091,  59.5455,  71.4545,  68.3636,  64.9091,
         65.3636,  69.3636,  65.0000,  65.0909,  64.6364,  72.3636,  62.5455,
         70.6364,  57.8182,  60.9091,  57.9091,  53.5455,  53.7273,  52.0909,
         15.8182,  16.4545,  16.4545,  14.7273,  17.1818])","tensor([ 14.0000,   0.0000, 182.5455,  78.4545,   0.9091,  27.0909,  74.3636,
         68.3636,  63.3636,  62.8182,  67.1818,  72.7273,  80.3636,  64.6364,
         64.2727,  71.7273,  78.1818,  63.1818,  75.3636,  71.2727,  68.3636,
         72.8182,  71.1818,  66.6364,  69.1818,  68.5455,  70.1818,  60.9091,
         74.7273,  56.2727,  60.2727,  61.5455,  57.0909,  58.6364,  55.6364,
         17.0000,  17.7273,  16.5455,  17.2727,  18.4545])",5,tensor([2])
